path,modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,mfcc,chroma,zcr,rms
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-07-01-02-02-12.wav,03,01,07,01,02,02,12,"[-6.5450476e+02  7.2610382e+01 -1.2953238e-01  1.2125789e+01
 -2.8337634e+00  9.3103409e+00 -6.9137979e+00  2.6878693e+00
 -9.1427650e+00 -7.1586642e+00  1.3151211e+00  4.4237369e-01
 -4.9378734e+00 -6.5063500e-01 -3.1321216e+00 -6.8068132e+00
 -2.5145898e+00  1.1201482e+00 -7.7698736e+00 -6.3469014e+00
 -1.3547301e+00 -4.5999112e+00 -3.7473240e+00 -4.8433590e+00
 -3.5024102e+00 -6.5070516e-01 -5.9679255e+00 -3.2224171e+00
 -2.9340065e+00 -3.3640316e+00 -1.9983283e+00 -1.9192013e-01
 -2.0031648e+00 -7.1317798e-01 -3.2486343e-01  5.9640962e-01
  7.8176618e-01  1.2200572e+00  2.0075467e-01 -3.3990291e-01]","[0.5337448  0.5505351  0.5682526  0.6171403  0.6532083  0.61566335
 0.5932203  0.5559821  0.5161576  0.5241428  0.5293909  0.52040136]",[0.08344699],[0.00381256]
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-07-02-01-01-12.wav,03,01,07,02,01,01,12,"[-5.8667603e+02  7.5496292e+01 -1.4064238e+01  8.4424362e+00
 -4.4568485e-01  8.1364460e+00 -1.1516167e+01 -1.2745780e+00
 -1.2177854e+01 -6.5492501e+00 -9.6146405e-01  2.7631645e+00
 -5.9963503e+00 -5.7570586e+00 -2.4167600e+00 -3.7548680e+00
 -4.4046321e+00 -2.3414960e+00 -6.5511889e+00 -5.4452734e+00
 -2.2689233e+00 -2.5929642e+00 -2.5420859e+00 -1.7013423e+00
  6.0939923e-02  3.2840407e+00 -1.2817980e+00  1.4680438e+00
  5.3916591e-01 -5.7751858e-01  8.6827183e-01  2.5522354e+00
 -2.7725828e-01  2.1879036e+00  3.1834052e+00  3.4183273e+00
  4.1583781e+00  3.0167456e+00  1.9245760e+00  2.0069265e+00]","[0.4557417  0.43241215 0.4373768  0.48501876 0.5186189  0.5179903
 0.50498414 0.49123332 0.45963228 0.47530743 0.53108084 0.49234423]",[0.08328141],[0.0066629]
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-07-02-01-02-12.wav,03,01,07,02,01,02,12,"[-5.46403809e+02  7.29330978e+01 -1.26188393e+01 -1.15980923e+00
 -7.34975719e+00  1.83595464e-01 -1.31688643e+01 -1.18471675e-01
 -1.28974905e+01 -1.47763691e+01 -4.41675520e+00  7.38877714e-01
 -8.91627502e+00 -6.23661089e+00 -3.86173534e+00 -8.91632271e+00
 -6.38523769e+00 -3.32696652e+00 -7.59150934e+00 -4.44282722e+00
 -4.23545003e-01 -3.29801738e-01  4.04022634e-01  3.82411551e+00
  2.33600068e+00  1.38216007e+00 -2.94687414e+00  1.78199727e-02
 -3.41992170e-01 -2.44821176e-01 -7.35450923e-01  1.16733086e+00
 -1.83362797e-01 -1.53308475e+00 -2.42581323e-01  5.60707569e-01
  1.13185608e+00  8.01484346e-01  1.43765748e+00  2.59483552e+00]","[0.38671774 0.42560953 0.38374785 0.42151326 0.47947502 0.52396166
 0.5139202  0.49286303 0.45152366 0.41369343 0.3570297  0.38530198]",[0.08393509],[0.01130453]
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-07-02-02-01-12.wav,03,01,07,02,02,01,12,"[-5.4745630e+02  6.3849575e+01 -1.2045344e+01  8.2634630e+00
 -3.8147695e+00  6.5733843e+00 -1.4494331e+01 -3.0310235e+00
 -1.3171044e+01 -9.6796360e+00  7.5883412e-01  2.8944728e+00
 -1.0464360e+01 -4.0772862e+00 -2.1359134e+00 -6.2874780e+00
 -6.4595189e+00 -8.3942205e-01 -5.4862838e+00 -6.9729533e+00
  1.0778995e+00 -2.5192978e+00 -5.5071402e+00 -1.1112708e+00
 -1.5555325e+00  7.6149935e-01 -2.5968866e+00  7.1473348e-01
 -4.8714846e-01 -1.3635396e+00  1.0351691e+00 -3.2719016e-01
 -2.4956686e+00  2.4410711e-01 -4.5142266e-01  2.0340204e+00
  4.6665478e+00  3.9108021e+00  3.7293859e+00  3.3289201e+00]","[0.47494087 0.44935438 0.5089221  0.5342471  0.56420565 0.559865
 0.5125148  0.5158839  0.49468842 0.5015852  0.5410295  0.5281447 ]",[0.10042524],[0.01195797]
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-07-02-02-02-12.wav,03,01,07,02,02,02,12,"[-5.5159998e+02  6.3799294e+01 -1.2149488e+01  8.1310415e+00
 -7.8830743e+00  6.7697845e+00 -1.1828072e+01 -1.3063650e+00
 -8.7723379e+00 -1.1912495e+01 -7.6369915e+00  1.7169112e+00
 -1.1210947e+01 -3.3901584e+00 -3.2183888e+00 -9.1769285e+00
 -5.0619373e+00 -6.8277729e-01 -5.7146015e+00 -8.5406475e+00
 -1.4889877e+00 -4.1005898e+00 -5.6924877e+00 -3.9015954e+00
 -3.3043070e+00  1.4121234e+00 -4.7655538e-01  1.4041054e+00
  1.0308040e+00 -2.1581393e-01  1.3852249e+00  3.0165318e-01
 -1.2016330e+00  2.2316451e+00 -1.1636334e-01  1.6432490e+00
  3.9506581e+00  4.0311451e+00  3.6997995e+00  4.6205597e+00]","[0.460055   0.4790513  0.5034617  0.4940103  0.55710936 0.50311613
 0.43354142 0.42153656 0.44926903 0.4863809  0.5190088  0.48406675]",[0.08904653],[0.01230316]
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-08-01-01-01-12.wav,03,01,08,01,01,01,12,"[-6.5104132e+02  7.2939232e+01 -7.6211042e+00  7.1601105e+00
 -1.6847365e+00  8.0747776e+00 -1.1860309e+01  3.9400807e-01
 -7.5208592e+00 -8.4108133e+00 -2.9411092e+00 -6.9945073e-01
 -7.8498425e+00 -3.5593731e+00 -3.4687865e+00 -5.8105135e+00
 -4.5754538e+00 -2.1838691e+00 -6.8862958e+00 -6.5187459e+00
 -1.8000145e+00 -3.0791686e+00 -3.2266946e+00 -1.0030185e+00
 -1.1603324e+00  1.8226491e+00 -1.7244431e-01 -3.1162015e-01
 -2.5288722e-01 -1.6638073e-01 -4.1629976e-01  1.5022203e+00
  1.0911591e+00  2.2811050e+00  1.0662977e+00 -7.4659634e-01
 -3.4417224e-01 -7.6626092e-01  4.8954314e-01  1.3262906e+00]","[0.50338936 0.47933197 0.48575127 0.5904453  0.5635217  0.53657675
 0.4906777  0.49202213 0.4413803  0.43478733 0.48439705 0.5260768 ]",[0.07695283],[0.00476664]
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-08-01-01-02-12.wav,03,01,08,01,01,02,12,"[-6.2104297e+02  6.7558655e+01 -3.2876103e+00  9.3483124e+00
  1.0539562e+00  8.8918791e+00 -5.7492514e+00  7.9212052e-01
 -2.7477758e+00 -5.1020417e+00 -2.9282374e+00  1.9438558e+00
 -3.6252620e+00 -2.3734629e+00 -8.7879539e-01 -3.4537227e+00
 -8.8570011e-01  1.0391527e+00 -2.6226737e+00 -2.3736160e+00
  1.9400535e+00  5.2627605e-01  1.9009408e-02  1.4209657e+00
  2.2665980e-01  1.8886397e+00 -7.4293917e-01  2.9613185e-01
  1.5347521e+00  2.5127330e+00  2.6519656e+00  2.3135357e+00
  9.1336048e-01  1.8803633e+00  2.1292889e+00  1.6747701e+00
  1.8229694e+00  9.9148530e-01  1.1024565e+00  1.8298329e+00]","[0.542662   0.5104997  0.5125902  0.5581828  0.587191   0.5941992
 0.59161067 0.5923558  0.5802779  0.5218976  0.54058516 0.54650587]",[0.05855079],[0.00539355]
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-08-01-02-01-12.wav,03,01,08,01,02,01,12,"[-6.4197095e+02  6.3338978e+01 -7.0112143e+00  9.3176737e+00
 -6.9430196e-01  8.1078997e+00 -9.0421228e+00  1.4066718e+00
 -8.1834173e+00 -8.2109756e+00 -2.7032175e+00 -2.5492232e+00
 -6.5521445e+00 -2.1136653e+00 -3.4816835e+00 -6.1627574e+00
 -3.0115998e+00 -8.3262086e-02 -4.6090598e+00 -6.6939635e+00
 -1.8404915e+00 -1.9805087e+00 -3.2607481e+00 -3.0944383e+00
 -3.3565702e+00 -1.8551196e+00 -4.2398744e+00 -3.6375780e+00
 -3.0961256e+00 -2.9410362e+00 -2.1456907e+00 -1.9387105e+00
 -1.7209632e+00  3.6524755e-01  1.0152152e+00  2.1311681e+00
  3.1223686e+00  2.6903353e+00  2.5236020e+00  1.5714922e+00]","[0.5480491  0.49555242 0.49563855 0.5528806  0.6500574  0.6479238
 0.6023684  0.5352822  0.5135286  0.52169555 0.5523081  0.5280563 ]",[0.08288463],[0.00577623]
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-08-01-02-02-12.wav,03,01,08,01,02,02,12,"[-6.31829651e+02  6.38354683e+01 -5.92513418e+00  1.03564854e+01
 -3.83163714e+00  7.76543093e+00 -1.11513271e+01 -1.38145760e-01
 -1.06056376e+01 -1.17463665e+01 -4.86601496e+00 -3.35539794e+00
 -9.01046181e+00 -1.14303279e+00 -4.94416094e+00 -8.41687584e+00
 -5.24898434e+00 -2.01626134e+00 -7.67870140e+00 -7.56246662e+00
 -2.99481392e+00 -5.97871876e+00 -4.43664789e+00 -3.86112881e+00
 -4.29243660e+00  6.54890716e-01 -1.49968839e+00 -1.69062293e+00
 -2.14828706e+00 -1.21004546e+00 -4.83543634e-01  9.74850833e-01
  9.70304787e-01  1.60281551e+00  7.12623656e-01  1.53817499e+00
  1.60019171e+00  2.03236175e+00  3.53870702e+00  4.75757551e+00]","[0.4577949  0.4223438  0.4871643  0.6450153  0.5362071  0.47389624
 0.45681253 0.4979539  0.5019783  0.47634774 0.49133456 0.5159366 ]",[0.09049816],[0.0065329]
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-08-02-01-01-12.wav,03,01,08,02,01,01,12,"[-5.8613373e+02  6.7370621e+01 -9.2237663e+00  5.9782882e+00
 -3.0564327e+00  7.8610659e+00 -1.0929953e+01 -9.4760430e-01
 -1.0415199e+01 -7.6598630e+00 -1.5298465e+00  7.9326326e-01
 -5.7562943e+00 -2.3171015e-01 -4.8023210e+00 -5.7601223e+00
 -2.8957942e+00 -1.2546103e+00 -3.6065371e+00 -2.2526283e+00
 -7.2370738e-01 -8.8280082e-01 -6.3746035e-01 -5.1211494e-01
  1.3228633e+00  3.2247651e+00  3.1284884e-01  2.3005073e+00
  1.8552514e+00  6.9618803e-01  8.0144876e-01  2.6419582e+00
  6.7237782e-01  1.4909899e+00  1.4644651e+00  3.3431559e+00
  3.1573205e+00  2.8119614e+00  2.5841048e+00  1.4074391e+00]","[0.4117782  0.4030546  0.42130584 0.45268995 0.5024868  0.53717166
 0.51188475 0.48239976 0.4223483  0.45819548 0.44389045 0.45219153]",[0.08122025],[0.00803474]
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-08-02-01-02-12.wav,03,01,08,02,01,02,12,"[-5.6007959e+02  6.2747692e+01 -1.7050573e+01  5.0434513e+00
 -3.9361241e+00  4.6306853e+00 -1.4278303e+01 -2.0314603e+00
 -1.0077669e+01 -8.6297283e+00 -1.9414809e+00 -4.9498317e-01
 -5.4775319e+00 -2.6110458e+00 -5.9021378e+00 -7.6575627e+00
 -2.6714358e+00 -8.6028033e-01 -2.6940272e+00 -1.3904051e+00
  5.4530513e-01 -1.3640122e-01 -3.8364507e-02  8.7078041e-01
  4.1800909e-02  4.0537014e+00  5.7696414e-01  1.3818305e+00
  1.6157656e+00  3.4728533e-01  8.9721906e-01  3.0314476e+00
  3.2070994e+00  4.0645361e+00  4.8713913e+00  7.2129617e+00
  5.9673882e+00  4.4891615e+00  3.0049982e+00  2.6943786e+00]","[0.45026043 0.42029417 0.42130074 0.4230109  0.4406427  0.49870563
 0.45922804 0.4934429  0.528734   0.58416885 0.58168    0.54602116]",[0.08982288],[0.01030377]
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-08-02-02-01-12.wav,03,01,08,02,02,01,12,"[-5.6553918e+02  6.0675571e+01 -4.0886297e+00  6.4590750e+00
 -2.8199081e+00  4.8951502e+00 -1.0469533e+01 -3.5836062e+00
 -7.9111629e+00 -8.8030157e+00 -2.3246901e+00  1.0763061e+00
 -7.7497573e+00 -3.9468060e+00 -1.5956200e+00 -4.5478687e+00
 -2.8648975e+00  9.6937633e-01 -3.0572417e+00 -4.3335690e+00
 -1.1833334e+00 -2.0765853e+00 -3.4583535e+00 -3.0328791e+00
 -2.3535037e+00 -4.6683130e-01 -3.5251172e+00 -2.0959392e+00
 -7.1964526e-01  7.5767863e-01  1.2806624e+00  2.7123814e+00
  9.3216377e-01  2.3770514e+00  2.6616976e+00  1.6168728e+00
  2.2773526e+00  2.1280682e+00  1.5080771e+00  1.4046738e+00]","[0.54528695 0.5114524  0.50378877 0.51105404 0.5376605  0.5697293
 0.57811594 0.5381475  0.5000375  0.49611044 0.54069173 0.55914587]",[0.10268513],[0.00957884]
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-08-02-02-02-12.wav,03,01,08,02,02,02,12,"[-5.86741150e+02  5.57692146e+01 -7.53145647e+00  3.49765849e+00
 -9.60809040e+00  5.04318142e+00 -1.27684965e+01 -4.73594761e+00
 -1.06382589e+01 -1.00455322e+01 -4.94307137e+00 -2.62469560e-01
 -9.59112930e+00 -4.62529802e+00 -5.06072044e+00 -9.07898521e+00
 -6.65708637e+00 -2.97060156e+00 -8.34418964e+00 -7.77340841e+00
 -2.35077620e+00 -3.02203774e+00 -3.21411991e+00 -2.72428918e+00
 -1.76342916e+00  1.76876843e+00 -2.59045172e+00 -2.11582518e+00
 -1.56304848e+00  1.74015656e-01  6.93336010e-01  1.55484641e+00
 -3.83639932e-01  2.93534070e-01  4.02053714e-01  1.12877083e+00
  1.76192844e+00  1.12533927e+00  2.42713645e-01  6.03239715e-01]","[0.48215213 0.4809562  0.4551101  0.47676468 0.5342756  0.5508901
 0.51360154 0.46552712 0.42035413 0.45081207 0.49311253 0.4987506 ]",[0.10435915],[0.00843241]
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-01-01-01-01-13.wav,03,01,01,01,01,01,13,"[-7.5209552e+02  7.4342148e+01  7.8951898e+00  9.5113878e+00
  5.6483278e+00  1.2030303e+01 -7.3332912e-01  1.5818408e+00
 -1.0220776e+00 -2.0227282e+00 -2.5054338e+00 -1.3211863e-01
  2.6465988e+00 -1.2583632e+00  2.6317775e-02  4.4603906e+00
 -4.8512587e-01 -1.8114316e+00  1.8126372e+00 -6.6458076e-01
 -2.5162389e+00 -1.1970953e+00  1.6759155e+00  5.3105652e-01
 -1.0261173e+00 -4.0762609e-01 -8.4623355e-01 -3.8730296e-01
 -1.8430727e+00 -8.6347705e-01 -7.1525514e-01 -2.1067770e-01
  6.6162753e-01 -6.8159389e-01  8.5921097e-01 -3.7791607e-01
 -5.0291520e-01  5.1036668e-01 -2.0043666e+00 -6.7822659e-01]","[0.60600406 0.6350344  0.64168316 0.62996703 0.6320468  0.6746136
 0.7058915  0.69077927 0.68866163 0.6519229  0.62356365 0.6102957 ]",[0.06347984],[0.00177112]
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-01-01-01-02-13.wav,03,01,01,01,01,02,13,"[-7.5337396e+02  7.5758835e+01  9.8390341e+00  1.0687640e+01
  4.9769449e+00  1.1265550e+01  8.3134001e-01  1.8299723e+00
 -2.2822618e+00 -1.5628350e+00 -2.2374134e+00  1.6300110e+00
  2.2499719e+00 -8.5274285e-01 -2.1264973e-01  5.3127084e+00
  2.2481468e-01 -1.5603853e+00  2.1964302e+00 -1.7481345e+00
 -2.1133060e+00  3.7264901e-01  1.4933950e+00  6.7180896e-01
 -6.2719029e-01 -2.9608905e-01 -1.2778463e+00  2.9261476e-01
 -8.9873499e-01 -5.3944993e-01 -1.9441839e-01  6.6166723e-01
  3.3722979e-01 -7.4183673e-01  9.5235884e-01  1.9188158e-01
 -7.1447022e-02  2.3282733e-02 -8.9795774e-01 -7.1032859e-02]","[0.62924665 0.64397    0.63698614 0.6448108  0.6384398  0.62310624
 0.6568327  0.6558103  0.6574858  0.6356523  0.6112977  0.60665774]",[0.06559677],[0.00184351]
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-01-01-02-01-13.wav,03,01,01,01,02,01,13,"[-7.4648871e+02  7.1780113e+01  5.5644608e+00  1.0422284e+01
  4.2007465e+00  1.2986828e+01  1.4725289e+00  1.6462140e+00
 -3.1401420e+00 -4.0793667e+00 -2.3384330e+00  9.2549241e-01
  3.7353771e+00 -8.8520664e-01 -6.8389571e-01  5.3721390e+00
  1.3335817e-01 -2.0842352e+00  4.0405831e+00 -4.8889500e-01
 -3.0328724e+00  1.2849151e-01  2.7892766e+00  6.4247060e-01
 -2.3661418e+00  2.5498232e-02 -7.4490917e-01 -5.6725049e-01
 -1.2955111e+00 -2.9467592e-01 -7.0904982e-01  3.0223807e-02
  6.4387608e-01 -2.3384105e-01  2.8703877e-01 -3.3341593e-01
 -1.2281193e-01 -2.8639900e-02 -1.5038235e+00 -1.9388467e-01]","[0.5881524  0.6247025  0.6467116  0.6633427  0.6445245  0.6252094
 0.6351123  0.65618336 0.6812543  0.6770487  0.64577895 0.59268486]",[0.06490072],[0.00190204]
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-01-01-02-02-13.wav,03,01,01,01,02,02,13,"[-7.3538324e+02  7.2621262e+01 -1.1814308e+00  1.1689086e+01
  4.2535324e+00  1.0882351e+01  4.4630873e-01  1.0610939e+00
 -2.5453866e+00 -3.8680258e+00 -4.9072804e+00  1.5997665e+00
  3.6446865e+00 -2.5056381e+00 -1.0760422e+00  5.0544438e+00
 -1.2862529e+00 -3.2107835e+00  3.7762253e+00 -1.5641110e+00
 -3.6991575e+00  4.9576634e-01  2.7983208e+00 -1.2461243e+00
 -2.5106945e+00  5.6840324e-01 -1.3977200e+00 -2.7287680e-01
 -1.4301995e+00 -5.8171803e-01 -6.7943943e-01 -2.6601499e-01
  6.2723422e-01 -7.1393676e-02  9.0927768e-01 -3.5038805e-01
 -8.4413671e-01 -3.4378648e-02 -1.3937172e+00 -6.3935196e-01]","[0.595022   0.62984836 0.6362718  0.62726563 0.61730665 0.614313
 0.64924514 0.6323761  0.6619811  0.66667783 0.6430187  0.61154777]",[0.07077099],[0.00232855]
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-02-01-01-01-13.wav,03,01,02,01,01,01,13,"[-7.6781989e+02  9.6306236e+01  1.2284286e+01  1.6002476e+01
  9.1351929e+00  1.6560610e+01  1.7922683e+00  3.5189059e+00
 -2.2662632e+00 -3.4389613e+00 -1.2352515e+00  4.3880221e-01
  2.2571738e+00 -3.6287043e+00  1.3068763e+00  7.7083907e+00
 -5.6775993e-01 -1.2773588e+00  3.4318399e+00  4.8874477e-01
 -2.6144884e+00 -7.4654883e-01  2.2046645e+00 -3.1654844e-01
 -4.4639903e-01  1.3293763e+00 -7.5480533e-01 -1.3068449e-01
 -6.6919076e-01 -2.5978968e-01 -4.1862782e-02  5.7442252e-02
  6.4786685e-01 -3.3665693e-01  3.0052283e-01  8.5892814e-01
 -3.4152260e-01  6.3736588e-01 -7.8993922e-01 -2.3174474e-01]","[0.62606716 0.5789157  0.643991   0.62991184 0.59432745 0.5998339
 0.6384166  0.6632157  0.68294334 0.66307664 0.67450666 0.7007696 ]",[0.0610068],[0.0015346]
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-02-01-01-02-13.wav,03,01,02,01,01,02,13,"[-7.6034650e+02  8.6168915e+01  7.4104218e+00  1.2323776e+01
  6.1228309e+00  1.4394656e+01  4.5108432e-01  3.6656313e+00
 -1.8169687e+00 -1.5772227e+00 -1.5607997e+00 -1.2766179e+00
  1.7647879e+00 -4.0627637e+00  8.3018774e-01  7.3160272e+00
  1.8504564e-01 -2.8915858e+00  1.9084219e+00  5.3334618e-01
 -3.2879667e+00 -1.1350080e+00  2.3683918e+00 -1.1217728e+00
 -9.2817599e-01  7.2165406e-01 -1.9505349e+00  6.1193031e-01
 -3.4863642e-01 -1.0129483e+00 -1.4585274e-01  5.8331221e-01
  1.6571987e-01 -7.7000397e-01  4.5893931e-01  1.5798709e-01
 -5.3997988e-01 -2.3848835e-02 -1.0763967e+00 -7.8306055e-01]","[0.6226237  0.6491644  0.6546981  0.633831   0.6244154  0.62666607
 0.6403427  0.6607581  0.65059525 0.6298023  0.6222754  0.6262267 ]",[0.05035196],[0.00168463]
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-02-01-02-01-13.wav,03,01,02,01,02,01,13,"[-7.5208795e+02  7.8915283e+01  1.3156160e+01  1.8344519e+01
  5.4620161e+00  1.5542674e+01  1.9799577e+00  4.8321347e+00
 -5.2871519e-01 -4.0045686e+00 -9.8511177e-01  1.6448697e+00
  2.6409881e+00 -2.3682337e+00 -3.9494571e-01  6.6641932e+00
  7.6172161e-01 -2.3634501e+00  4.0949011e+00 -3.6128003e-02
 -2.3006597e+00  9.5745847e-02  2.3321943e+00 -2.5999281e-01
 -9.7067881e-01  6.0910058e-01 -9.6685439e-01  1.3941293e+00
 -9.8905110e-01  2.0612399e-01  2.9536361e-01  1.5324065e-02
  7.0337576e-01 -8.3943927e-01  1.0122184e+00  1.4470923e+00
  9.8014707e-03  2.6263875e-01 -8.9180660e-01 -5.5607712e-01]","[0.55272263 0.54344255 0.60475343 0.6115517  0.6158305  0.64727443
 0.6553584  0.6833984  0.7181062  0.74250704 0.7312922  0.6391773 ]",[0.05178595],[0.00156547]
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-02-01-02-02-13.wav,03,01,02,01,02,02,13,"[-7.5994470e+02  7.8952118e+01  7.1195884e+00  1.7171108e+01
  4.7005525e+00  1.3386535e+01  3.5930401e-01  3.7373445e+00
 -1.5954287e+00 -5.8373351e+00 -1.4178734e+00  1.2840661e+00
  1.8976717e+00 -1.0403135e+00  1.9497371e-01  6.5212717e+00
  8.6660689e-01 -3.6401162e+00  4.4871340e+00  1.4079704e+00
 -3.2822556e+00  4.4537243e-01  3.2042363e+00 -8.7995946e-01
 -2.1209443e+00 -1.6586077e-01 -1.4119364e+00  9.4532663e-01
 -1.1396215e+00 -6.4962280e-01  4.1037574e-03  8.5774630e-02
  5.0200385e-01 -9.3135923e-01  7.6992911e-01  1.2727344e+00
  4.4698325e-01  2.1920265e-01 -9.8719722e-01 -1.3585715e-01]","[0.63775176 0.59788156 0.60156953 0.59784263 0.6325318  0.66501594
 0.6565976  0.6722339  0.6914928  0.6890082  0.7137989  0.6862995 ]",[0.0780507],[0.00151894]
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-02-02-01-01-13.wav,03,01,02,02,01,01,13,"[-7.7064807e+02  8.3212563e+01  8.6391125e+00  1.5078211e+01
  6.1445203e+00  1.6419651e+01  1.7734706e+00  3.0853937e+00
 -1.9196173e+00 -3.9627490e+00 -2.1386962e+00  1.9791359e+00
  3.8945549e+00 -4.3900788e-01 -2.6716584e-01  4.7240696e+00
 -4.3344997e-02 -2.3967450e+00  1.2886071e+00 -1.3904484e-01
 -2.0151014e+00 -1.0201265e+00  1.9084688e+00 -3.7263867e-01
 -1.9300165e+00 -1.8786301e-01 -1.2967366e+00 -8.8600022e-01
 -8.4953272e-01  2.8055895e-02 -1.9406788e-01 -5.0060391e-01
  7.0230043e-01 -6.0811460e-01 -5.9387648e-01  9.8860192e-01
 -1.9982299e-01  6.0234559e-01 -9.6787626e-01 -1.4805465e+00]","[0.56472486 0.60933566 0.64199793 0.64317197 0.65202254 0.67855805
 0.72387326 0.6911226  0.6613925  0.64869004 0.6630779  0.6208987 ]",[0.0543515],[0.00149284]
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-02-02-01-02-13.wav,03,01,02,02,01,02,13,"[-7.4274213e+02  8.3390198e+01  6.9014773e+00  9.3791094e+00
  4.0364628e+00  1.4052818e+01  2.2575104e+00  1.9008485e+00
 -3.9025596e-01 -4.2757277e+00 -3.1351132e+00 -6.0407376e-01
  3.8877325e+00 -1.0354334e+00 -4.2871824e-01  4.6420364e+00
 -1.0774041e+00 -2.8583906e+00  2.2097638e+00 -7.7932858e-01
 -2.8378699e+00 -1.7183740e+00  9.1772646e-02  2.3496746e-01
 -2.2081592e+00 -1.0225619e+00 -6.5495139e-01 -1.6628522e+00
 -2.1547151e+00 -4.1355780e-01  7.8715366e-01 -8.9067650e-01
 -2.9276660e-01 -1.0331384e+00 -8.0353785e-01 -4.5363620e-02
 -7.7502811e-01  1.9837919e-01 -1.2613974e+00 -1.2565588e+00]","[0.5658643  0.6087573  0.62764436 0.57194924 0.59147865 0.6414722
 0.6789298  0.65797514 0.6293671  0.5935414  0.6140769  0.5950188 ]",[0.05619777],[0.00196484]
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-02-02-02-01-13.wav,03,01,02,02,02,01,13,"[-7.4045081e+02  7.5061943e+01  3.7541642e+00  1.2875745e+01
  6.7835898e+00  1.2704028e+01  9.7358388e-01  3.1306751e+00
 -7.6657128e-01 -7.0038514e+00 -2.4702070e+00  1.1869293e+00
  4.0169940e+00 -1.3161215e+00  6.2173498e-01  5.4956269e+00
 -1.2940745e+00 -2.6874444e+00  3.4957669e+00  4.5471382e-01
 -3.9528034e+00 -5.9268242e-01  1.9004132e+00 -1.6238967e-01
 -2.0195348e+00  6.1763555e-01  1.0561471e-01 -3.5569844e-01
 -5.9047359e-01  4.8869377e-01  7.6023954e-01 -5.2826649e-01
  2.5250298e-01 -4.4695780e-01 -1.9634841e-01  5.7359976e-01
  4.3889686e-01  1.7743358e-01 -1.0200692e+00 -1.0967606e+00]","[0.602278   0.61392844 0.63225156 0.67812645 0.654293   0.65883994
 0.6469405  0.6438545  0.6468826  0.63194335 0.6269335  0.60327667]",[0.05663716],[0.00187293]
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-02-02-02-02-13.wav,03,01,02,02,02,02,13,"[-7.5076086e+02  7.8874565e+01  4.1671224e+00  1.0915863e+01
  6.2486687e+00  1.1752572e+01 -6.1749953e-01  3.0485198e+00
  3.2483959e-01 -5.9448295e+00 -2.9517374e+00  9.7630626e-01
  2.4329381e+00 -1.7725860e+00  1.6670489e+00  4.3450193e+00
 -9.3597007e-01 -1.6560333e+00  2.7590849e+00 -5.5455399e-01
 -3.1118860e+00 -5.9296328e-01  1.7085150e+00  2.3649865e-01
 -1.6856080e+00 -3.1911349e-01 -6.4514297e-01 -5.2073073e-01
 -2.1374202e+00 -8.9893132e-01 -7.7185243e-02 -5.3057307e-01
  8.1934020e-02 -1.3283823e+00 -7.7532649e-01  3.5408291e-01
  9.5503151e-02 -2.9933077e-01 -8.6998171e-01 -5.8074832e-01]","[0.5562554  0.57203007 0.5969347  0.60845524 0.6372478  0.652181
 0.662645   0.6697395  0.6506017  0.6320357  0.646542   0.6186474 ]",[0.05388569],[0.00196028]
