path,modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,mfcc,chroma,zcr,rms
D:\Projects\emotion-detection-knn\audio_data\Actor_17\03-01-06-02-01-02-17.wav,03,01,06,02,01,02,17,0.2151561024724369,-1.8609582855821394,-1.1948942462538812,1.6327194127125095
D:\Projects\emotion-detection-knn\audio_data\Actor_16\03-01-05-01-02-01-16.wav,03,01,05,01,02,01,16,-1.2138168005053818,-0.27560834917542276,0.26492387889034774,0.13032489425604527
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_10\03-01-06-01-02-01-10.wav,03,01,06,01,02,01,10,-0.3064628773418771,0.24977166545378168,1.9760431342779374,-0.19395204810992261
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_15\03-01-03-01-01-02-15.wav,03,01,03,01,01,02,15,-0.26140491760916335,-0.9115552698352002,-1.031459329088399,-0.34502554374733596
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_03\03-01-02-01-01-02-03.wav,03,01,02,01,01,02,03,0.864614685211754,0.010717331521804213,-0.7913450502228501,-0.589148346866667
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_21\03-01-07-02-02-02-21.wav,03,01,07,02,02,02,21,-0.28023687977204587,-1.6998523642860615,-0.14860639022932068,-0.2810485501115248
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_12\03-01-02-01-01-02-12.wav,03,01,02,01,01,02,12,-1.1587350962239726,-0.7754354258412473,0.09636894009751,-0.6300587278791643
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_24\03-01-07-02-01-01-24.wav,03,01,07,02,01,01,24,-1.0658656548891206,-1.2863245227523306,0.09800028719462792,-0.5980771481968133
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_03\03-01-01-01-02-02-03.wav,03,01,01,01,02,02,03,0.5197689233737788,0.9781275073451243,1.8118428530547572,-0.46309942010487626
D:\Projects\emotion-detection-knn\audio_data\Actor_23\03-01-02-01-01-02-23.wav,03,01,02,01,01,02,23,-0.6307268499283727,-1.301998460887234,-0.4277591845119531,-0.6291171836630707
D:\Projects\emotion-detection-knn\audio_data\Actor_17\03-01-06-02-02-02-17.wav,03,01,06,02,02,02,17,0.18752079476439468,-0.5319158477577248,0.029544190470799064,1.709663187281109
D:\Projects\emotion-detection-knn\audio_data\Actor_16\03-01-07-02-01-01-16.wav,03,01,07,02,01,01,16,-0.9110883335518125,-0.730620648049782,0.40064623913336633,-0.45042560020734623
D:\Projects\emotion-detection-knn\audio_data\Actor_15\03-01-05-02-01-02-15.wav,03,01,05,02,01,02,15,-0.8422388159048575,0.29114344872634323,-0.08299236736629564,1.0812121260324583
D:\Projects\emotion-detection-knn\audio_data\Actor_15\03-01-03-02-02-02-15.wav,03,01,03,02,02,02,15,0.17998581316184886,0.16430426599722983,0.4039303767171499,-0.06950545545486343
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_23\03-01-08-01-02-01-23.wav,03,01,08,01,02,01,23,-1.5034948096238905,-1.0747960424909475,-0.2266493315724121,0.1701000512569172
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_20\03-01-08-02-01-01-20.wav,03,01,08,02,01,01,20,0.958179842526059,-2.3020720412059545,0.6118988153289028,0.16237971419721076
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-05-01-02-01-01.wav,03,01,05,01,02,01,01,0.3534575488710674,0.6650188905462183,-0.4685961954985256,-0.2806563078365403
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-08-02-01-01-01.wav,03,01,08,02,01,01,01,-0.12988793388406478,0.8783253116069306,-1.851450146743056,-0.27120505932685013
D:\Projects\emotion-detection-knn\audio_data\Actor_18\03-01-03-01-02-01-18.wav,03,01,03,01,02,01,18,-0.7619995801521711,-0.5991747073872886,-1.7807166520831759,-0.5131273995591309
D:\Projects\emotion-detection-knn\audio_data\Actor_22\03-01-08-01-01-01-22.wav,03,01,08,01,01,01,22,-0.6052462528631025,-0.14297065022155128,0.05946046804215065,-0.2718276015267737
D:\Projects\emotion-detection-knn\audio_data\Actor_17\03-01-02-01-02-01-17.wav,03,01,02,01,02,01,17,0.3118693124512917,-2.1110388640644797,-1.0644826988221419,-0.45953994352648947
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-04-01-02-01-01.wav,03,01,04,01,02,01,01,0.21191927607110791,1.7439661604906702,-2.199301513000555,-0.680391061297826
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_06\03-01-05-02-01-01-06.wav,03,01,05,02,01,01,06,1.129454110374875,-0.05571082456519429,2.0213695113069665,4.447934177490525
D:\Projects\emotion-detection-knn\audio_data\Actor_04\03-01-05-02-01-01-04.wav,03,01,05,02,01,01,04,1.2023028683591301,0.9133811552675349,1.0290431203330868,1.9880966103130935
D:\Projects\emotion-detection-knn\audio_data\Actor_22\03-01-01-01-01-02-22.wav,03,01,01,01,01,02,22,0.3399268784625602,-1.8645817328444507,-0.1212611200816717,-0.6264113629902
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_15\03-01-02-01-01-02-15.wav,03,01,02,01,01,02,15,0.04316514468917655,-2.6387659984281076,-0.12293260480537888,-0.5953607483754473
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-06-01-02-02-04.wav,03,01,06,01,02,02,04,0.11961982107200156,-0.1842946302072554,0.6684488823793252,-0.02391420812346329
D:\Projects\emotion-detection-knn\audio_data\Actor_18\03-01-02-01-02-02-18.wav,03,01,02,01,02,02,18,-1.5070347020706478,-1.8839419283927148,-1.6287374534106014,-0.5600109305682809
D:\Projects\emotion-detection-knn\audio_data\Actor_17\03-01-04-01-02-01-17.wav,03,01,04,01,02,01,17,-0.2515605718502211,-0.546590624805236,0.09008162831606542,-0.47559258069733057
D:\Projects\emotion-detection-knn\audio_data\Actor_16\03-01-04-02-01-01-16.wav,03,01,04,02,01,01,16,1.187396558303151,-0.2631456715255966,0.23603798367828158,-0.49805780941771166
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_19\03-01-02-02-02-02-19.wav,03,01,02,02,02,02,19,-0.15409959645751872,-1.809399245736061,-0.7974454196338799,-0.6279591737931474
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_15\03-01-06-01-01-02-15.wav,03,01,06,01,01,02,15,-0.4953959773070629,-0.6026363099701051,-0.8119180580869789,-0.30047674943306285
D:\Projects\emotion-detection-knn\audio_data\Actor_04\03-01-06-02-01-01-04.wav,03,01,06,02,01,01,04,-0.32579585686420565,0.5102473196460292,2.298817281205318,1.0304484888674443
D:\Projects\emotion-detection-knn\audio_data\Actor_20\03-01-02-02-02-01-20.wav,03,01,02,02,02,01,20,-0.5178295096860848,-1.2218236459233776,-1.0214914519317915,-0.7713920828748968
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-02-02-01-02-13.wav,03,01,02,02,01,02,13,-0.16121832410549455,-1.1206964943759465,-0.7158016383383021,-0.6584254938986908
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_02\03-01-01-01-02-02-02.wav,03,01,01,01,02,02,02,-0.38688327891493324,-1.2082280933179772,0.06868882317461834,-0.43703077065081963
D:\Projects\emotion-detection-knn\audio_data\Actor_17\03-01-05-01-02-02-17.wav,03,01,05,01,02,02,17,-0.8893711788939496,-0.6237075428752388,0.8417488583976876,-0.43869739342917724
D:\Projects\emotion-detection-knn\audio_data\Actor_04\03-01-06-01-02-01-04.wav,03,01,06,01,02,01,04,1.1722448622681467,-0.3099283942177771,0.74190788683375,0.011740777428763715
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_23\03-01-08-01-01-01-23.wav,03,01,08,01,01,01,23,-0.9141259587041652,-0.9589580631804694,-0.47142782257980564,0.031123405033705975
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_17\03-01-04-02-01-01-17.wav,03,01,04,02,01,01,17,0.7569178210458877,-0.8368788620217584,-1.566281656946581,0.05137759171854136
D:\Projects\emotion-detection-knn\audio_data\Actor_23\03-01-08-01-02-01-23.wav,03,01,08,01,02,01,23,-1.0571879486103857,-0.6336070288683667,-0.2266493315724121,0.1701000512569172
D:\Projects\emotion-detection-knn\audio_data\Actor_19\03-01-07-01-01-01-19.wav,03,01,07,01,01,01,19,0.2927819390171765,-0.9152788167772475,-0.3035634708964997,-0.5623725220247232
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_06\03-01-02-02-01-02-06.wav,03,01,02,02,01,02,06,0.6552871434718777,-0.7960611221895715,-0.11525587134735227,-0.7367233994747057
D:\Projects\emotion-detection-knn\audio_data\Actor_03\03-01-03-02-02-01-03.wav,03,01,03,02,02,01,03,0.9388515173984678,0.8593700793160837,0.8859590795092409,2.5486808064022273
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_22\03-01-02-02-02-01-22.wav,03,01,02,02,02,01,22,-0.8930477635762106,-0.7155898276381597,0.24213725342830963,-0.6831660533262436
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_09\03-01-06-02-02-01-09.wav,03,01,06,02,02,01,09,-0.671801017721898,-1.503959176964462,0.5571192024924077,-0.2181872497516552
D:\Projects\emotion-detection-knn\audio_data\Actor_11\03-01-05-02-01-01-11.wav,03,01,05,02,01,01,11,-1.8502255018827907,0.8570215733148911,-0.9390608631889688,0.9765200587409888
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_17\03-01-05-01-01-02-17.wav,03,01,05,01,01,02,17,0.2623995093094896,-0.9565355137129239,-0.384638177623315,-0.47340351073942916
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_14\03-01-08-02-02-01-14.wav,03,01,08,02,02,01,14,-0.5569596693558199,1.1953327316040607,1.3878938457674819,-0.4086713286571747
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_15\03-01-05-02-01-02-15.wav,03,01,05,02,01,02,15,0.16747086362585237,-1.188978090017695,-0.08299236736629564,1.0812121260324583
D:\Projects\emotion-detection-knn\audio_data\Actor_19\03-01-07-01-02-02-19.wav,03,01,07,01,02,02,19,0.1531174482904164,-1.0573519530830704,0.6961125043871806,-0.4552513194825712
D:\Projects\emotion-detection-knn\audio_data\Actor_22\03-01-08-02-02-01-22.wav,03,01,08,02,02,01,22,-0.9087118583611612,0.15094393162574482,0.8797256511169157,0.36294002515430446
D:\Projects\emotion-detection-knn\audio_data\Actor_18\03-01-01-01-01-02-18.wav,03,01,01,01,01,02,18,-0.3205915068580583,-0.4481041113927773,-2.2817441980144046,-0.6577720280339342
D:\Projects\emotion-detection-knn\audio_data\Actor_02\03-01-02-02-02-02-02.wav,03,01,02,02,02,02,02,-1.2272644162220216,1.7941475540012748,-0.3049919305386676,-0.5586584271221723
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_02\03-01-03-01-01-01-02.wav,03,01,03,01,01,01,02,-1.834249967118293,0.676909316712026,0.33874907045858493,-0.30156070526351814
D:\Projects\emotion-detection-knn\audio_data\Actor_17\03-01-06-01-02-01-17.wav,03,01,06,01,02,01,17,-0.6665533079816987,-2.105511697715566,-1.8394929828330358,0.3141904951066906
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_11\03-01-05-01-02-01-11.wav,03,01,05,01,02,01,11,-1.141672819538009,-1.2025092871436664,-0.6480520738085405,0.10433762286733811
D:\Projects\emotion-detection-knn\audio_data\Actor_05\03-01-06-02-02-02-05.wav,03,01,06,02,02,02,05,0.28753862814615255,0.4496037368906079,0.04707608583268326,0.6677602858758621
D:\Projects\emotion-detection-knn\audio_data\Actor_14\03-01-03-01-01-02-14.wav,03,01,03,01,01,02,14,-1.508338441747469,-1.514095477394979,-0.12127981431871324,-0.04438404668147482
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_05\03-01-06-02-02-01-05.wav,03,01,06,02,02,01,05,-0.7482963423302117,-0.1007751540167667,-0.9970157471700068,0.6777665327912357
D:\Projects\emotion-detection-knn\audio_data\Actor_05\03-01-05-02-02-02-05.wav,03,01,05,02,02,02,05,-0.8198846119232666,1.3355168888754316,0.7285360090440925,3.9565205231678076
D:\Projects\emotion-detection-knn\audio_data\Actor_16\03-01-07-02-01-02-16.wav,03,01,07,02,01,02,16,-0.593442673990331,-1.053956312860137,0.10404787287754108,-0.36682509989315826
D:\Projects\emotion-detection-knn\audio_data\Actor_22\03-01-04-02-02-02-22.wav,03,01,04,02,02,02,22,-0.6136915475132929,-1.182949439171594,0.06906930588146187,-0.43353232762144495
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_20\03-01-08-02-01-02-20.wav,03,01,08,02,01,02,20,1.2994465545447278,-2.3170483216787163,-1.0863884958212262,-0.5395956153140535
D:\Projects\emotion-detection-knn\audio_data\Actor_02\03-01-07-02-02-01-02.wav,03,01,07,02,02,01,02,0.14730510592580073,1.0910554361347957,-0.09053219302951816,-0.1870609535361275
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_20\03-01-07-02-02-01-20.wav,03,01,07,02,02,01,20,-0.30795534883273107,-1.288089599746362,1.5926710681501566,-0.15430872357491698
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_22\03-01-06-01-02-01-22.wav,03,01,06,01,02,01,22,-1.0146380856346602,-0.49755237143908415,0.403757729939767,-0.2572845274681658
D:\Projects\emotion-detection-knn\audio_data\Actor_17\03-01-07-01-02-02-17.wav,03,01,07,01,02,02,17,-0.47023240584346304,-0.9560618194473478,-0.12129630923374952,-0.4768010449677705
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_02\03-01-07-01-02-02-02.wav,03,01,07,01,02,02,02,0.366320710896464,-0.5289414316705573,-0.6602797543251604,-0.44804691935718055
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_11\03-01-07-01-01-01-11.wav,03,01,07,01,01,01,11,0.33426397185175566,0.16561987714039628,-0.4319290990332016,-0.5014496471814786
D:\Projects\emotion-detection-knn\audio_data\Actor_15\03-01-01-01-01-02-15.wav,03,01,01,01,01,02,15,1.0036148848148454,-1.055257468759755,-0.5696006084030432,-0.5502829966364025
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_10\03-01-01-01-02-02-10.wav,03,01,01,01,02,02,10,-1.5530802904402652,-0.3727241436959586,1.8044030965427567,-0.19141468003232537
D:\Projects\emotion-detection-knn\audio_data\Actor_16\03-01-06-01-02-01-16.wav,03,01,06,01,02,01,16,0.8396575584862632,-1.3108437002184925,0.7404244441414601,-0.2937191148864409
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_03\03-01-06-02-01-01-03.wav,03,01,06,02,01,01,03,1.3901251964046009,-0.5737658710567187,-0.666769953561555,1.2333508605452965
D:\Projects\emotion-detection-knn\audio_data\Actor_11\03-01-02-01-02-02-11.wav,03,01,02,01,02,02,11,1.1396671106436602,-0.5617943395790421,-0.8631963502917087,-0.7092517921740238
D:\Projects\emotion-detection-knn\audio_data\Actor_05\03-01-07-02-02-02-05.wav,03,01,07,02,02,02,05,-0.5197430196728264,0.4024615394290741,-0.20858080164133783,-0.6024740050676465
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_13\03-01-05-01-01-01-13.wav,03,01,05,01,01,01,13,-1.0938861241784221,-1.7519212246413993,-0.5599593305641599,-0.40458289465401615
D:\Projects\emotion-detection-knn\audio_data\Actor_07\03-01-06-02-02-02-07.wav,03,01,06,02,02,02,07,0.8321936028188884,-1.7958031074909562,0.4065899068515488,1.4277687551298106
D:\Projects\emotion-detection-knn\audio_data\Actor_03\03-01-05-01-01-01-03.wav,03,01,05,01,01,01,03,-0.46789454303636535,1.1670894560750613,1.4586080963598187,-0.63492188106445
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_21\03-01-03-02-01-01-21.wav,03,01,03,02,01,01,21,0.44754878566882833,-1.3765050434445056,-0.183461245362625,0.6388499143798012
D:\Projects\emotion-detection-knn\audio_data\Actor_17\03-01-05-02-01-02-17.wav,03,01,05,02,01,02,17,-0.5103060405325525,0.17458251355987256,1.593924681692937,2.6626361388724296
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_05\03-01-08-01-01-01-05.wav,03,01,08,01,01,01,05,0.9732715974396806,-0.07746726986676848,0.14295222965232726,-0.528509481471492
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_01\03-01-04-01-02-01-01.wav,03,01,04,01,02,01,01,0.23154403989888134,0.25676885714469433,-2.199301513000555,-0.680391061297826
D:\Projects\emotion-detection-knn\audio_data\Actor_10\03-01-02-01-02-01-10.wav,03,01,02,01,02,01,10,0.43903973834162285,0.41429837445816786,5.459940187290368,0.010678793675952782
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_08\03-01-07-02-01-01-08.wav,03,01,07,02,01,01,08,-1.065357825728375,-0.2180109821246171,-0.0082544571660338,-0.4728851324631529
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_05\03-01-03-02-02-02-05.wav,03,01,03,02,02,02,05,0.6582697713526032,0.00555314050633089,0.06656152896539978,-0.184246900036342
D:\Projects\emotion-detection-knn\audio_data\Actor_16\03-01-02-02-02-02-16.wav,03,01,02,02,02,02,16,-0.7852593931647844,0.3782766220668261,-0.3867324820024602,-0.5681967501617864
D:\Projects\emotion-detection-knn\audio_data\Actor_17\03-01-03-02-01-01-17.wav,03,01,03,02,01,01,17,-0.3965673127794922,-1.737621865999656,-0.7095033299468333,0.6395994063616699
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_22\03-01-02-01-02-01-22.wav,03,01,02,01,02,01,22,-1.77664823370525,-1.0099890934011162,0.14610000927180844,-0.6401764627440668
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_17\03-01-05-02-02-02-17.wav,03,01,05,02,02,02,17,0.46094911644630476,-0.726901976180832,1.9487473488753981,1.5807774211612349
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_01\03-01-07-01-01-01-01.wav,03,01,07,01,01,01,01,0.3426472469597169,-0.7003121962626256,0.3612833237205633,-0.6148947391819397
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_15\03-01-08-01-02-01-15.wav,03,01,08,01,02,01,15,0.14123252221492463,-0.5688887179834837,0.14829438280217555,-0.392078341132413
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_09\03-01-06-01-02-01-09.wav,03,01,06,01,02,01,09,0.44345912941978316,0.7462140591303843,-0.7992048772377821,-0.756180081119116
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_17\03-01-04-02-02-01-17.wav,03,01,04,02,02,01,17,0.04214718690240194,-0.8901089317209454,-0.3300477064792389,-0.052643920314448464
D:\Projects\emotion-detection-knn\audio_data\Actor_18\03-01-05-02-01-01-18.wav,03,01,05,02,01,01,18,0.7375800004618625,-1.5420610388049392,0.25089990212624386,3.2340948858342156
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_12\03-01-01-01-01-02-12.wav,03,01,01,01,01,02,12,-0.2662613455059941,-0.507710709302108,-0.6109912987043433,-0.6223709420455976
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_12\03-01-01-01-02-02-12.wav,03,01,01,01,02,02,12,-0.42330186677749077,-0.17592828975059857,0.1457706608015781,-0.5729419051523154
D:\Projects\emotion-detection-knn\audio_data\Actor_03\03-01-08-01-01-02-03.wav,03,01,08,01,01,02,03,0.36588752615929987,0.21343022271266,-0.5370808834084178,-0.23302084350356084
D:\Projects\emotion-detection-knn\audio_data\Actor_21\03-01-08-01-01-01-21.wav,03,01,08,01,01,01,21,0.6145982969409433,-1.4652710543497542,-0.08987899439406911,0.02041242407240575
D:\Projects\emotion-detection-knn\audio_data\Actor_14\03-01-01-01-02-01-14.wav,03,01,01,01,02,01,14,-0.04594058762759185,-1.3462027373336356,-0.3703563303541395,-0.6950521335511906
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_14\03-01-05-01-01-01-14.wav,03,01,05,01,01,01,14,-0.0826881722511712,-2.2546830448301516,0.6885572834699236,-0.4111281324500759
